"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
17314,-120.18,34.75,17,2074,382,1035,359,3.7958,4e+05,"<1H OCEAN"
4970,-118.28,34,43,713,245,880,237,1.2065,103600,"<1H OCEAN"
5940,-117.9,34.14,35,2259,505,1561,509,3.3043,155500,"<1H OCEAN"
12677,-121.42,38.56,21,2066,748,2548,734,1.3571,55000,"INLAND"
11341,-117.93,33.75,24,1380,339,1472,304,4.2219,162800,"<1H OCEAN"
13454,-117.41,34.11,29,3999,772,2602,760,3.5481,105500,"INLAND"
10339,-117.81,33.79,25,5950,1155,4528,1064,4.2564,204600,"<1H OCEAN"
714,-122.09,37.67,48,1252,305,673,308,2.3357,175000,"NEAR BAY"
12532,-121.5,38.57,44,1375,351,766,321,2.1719,87500,"INLAND"
11066,-117.88,33.79,32,1484,295,928,295,5.1418,190300,"<1H OCEAN"
13956,-117.09,34.22,16,1347,327,271,91,4,87500,"INLAND"
5152,-118.27,33.95,39,1529,358,1154,357,1.2091,97900,"<1H OCEAN"
17073,-122.21,37.52,18,2962,945,1639,851,2.7399,87500,"NEAR BAY"
12041,-117.48,33.89,14,10395,1799,6295,1855,4.7295,149900,"INLAND"
19818,-119.29,36.55,21,2467,520,1721,515,2.5521,65600,"INLAND"
12731,-121.35,38.59,29,1285,193,460,206,5.3243,265700,"INLAND"
5457,-118.47,34,38,1235,390,891,376,2.7143,287500,"<1H OCEAN"
5543,-118.4,33.98,39,714,118,314,117,5.9856,432100,"<1H OCEAN"
19886,-119.11,36.29,18,1666,294,859,301,2.6065,93800,"INLAND"
9940,-122.28,38.22,42,106,18,40,25,7.5197,275000,"NEAR BAY"
2100,-119.77,36.76,43,1945,413,1492,422,1.5174,54600,"INLAND"
6864,-118.13,34.05,35,3229,616,1879,595,3.9531,268400,"<1H OCEAN"
10246,-117.86,33.9,25,3205,409,1291,408,7.2478,299200,"<1H OCEAN"
4777,-118.33,34.04,33,1806,444,1161,393,2.5927,161500,"<1H OCEAN"
14160,-117.09,32.76,31,2567,624,1255,582,2.5909,159100,"NEAR OCEAN"
4144,-118.19,34.12,41,2591,682,2366,583,2.3071,146400,"<1H OCEAN"
11095,-117.88,33.84,26,1499,290,755,277,3.5893,238500,"<1H OCEAN"
15248,-117.26,32.99,16,2127,512,1532,499,2.7348,231300,"NEAR OCEAN"
18984,-121.99,38.27,16,4138,758,1762,723,3.1979,137500,"INLAND"
1044,-120.93,38.26,13,2084,449,834,305,3.2937,114200,"INLAND"
11576,-118,33.77,28,2401,503,1155,456,3.5139,211700,"<1H OCEAN"
15131,-116.91,32.86,15,3153,628,1633,527,3.6898,131000,"<1H OCEAN"
4401,-118.28,34.08,39,3162,896,1934,818,2.875,213500,"<1H OCEAN"
8333,-118.3,33.93,40,2434,477,1646,453,3.2024,128000,"<1H OCEAN"
6010,-117.76,34.06,33,1831,486,1625,472,1.9937,103600,"INLAND"
8990,-118.37,33.99,36,3228,543,1305,520,5.1695,397000,"<1H OCEAN"
16419,-121.27,37.87,34,1010,206,678,234,2.9531,104000,"INLAND"
12209,-117.1,33.56,6,1868,289,750,247,4.3833,307600,"<1H OCEAN"
4057,-118.44,34.15,44,1778,251,641,251,10.0549,500001,"<1H OCEAN"
15761,-122.42,37.77,52,1086,349,589,361,2.5186,250000,"NEAR BAY"
14479,-117.21,32.85,26,2012,315,872,335,5.4067,277500,"NEAR OCEAN"
8570,-118.43,33.9,27,1536,377,553,326,5.4088,500001,"<1H OCEAN"
20229,-119.29,34.28,38,2387,748,1537,741,2.3147,192500,"NEAR OCEAN"
11939,-117.41,33.94,29,3181,714,1603,706,3.25,112500,"INLAND"
3721,-118.42,34.2,27,3201,970,3403,948,2.2377,231700,"<1H OCEAN"
11685,-118,33.88,28,1624,289,755,280,4.7083,268100,"<1H OCEAN"
11991,-117.53,33.97,34,1293,215,774,217,3.8906,141000,"INLAND"
8500,-118.29,33.89,32,2355,583,1605,571,4.2171,218200,"<1H OCEAN"
16908,-122.35,37.57,52,2059,345,800,308,4.97,500001,"NEAR OCEAN"
10805,-117.93,33.62,37,2204,428,807,410,7.0516,500001,"<1H OCEAN"
12037,-117.47,33.92,18,3869,773,2500,726,3.6583,126100,"INLAND"
16121,-122.46,37.78,52,2594,622,1421,593,3.0265,350000,"NEAR BAY"
19685,-121.62,39.14,41,2183,559,1202,506,1.6902,61500,"INLAND"
702,-121.97,37.64,32,1283,194,485,171,6.0574,431000,"<1H OCEAN"
16330,-121.34,38.02,30,4375,689,2038,709,5.1202,133800,"INLAND"
13973,-116.83,34.25,15,8948,1985,1316,514,2.7375,90800,"INLAND"
13999,-116.96,34.83,30,1211,289,611,230,1.6667,44700,"INLAND"
13019,-121.2,38.69,26,3077,607,1603,595,2.7174,137500,"INLAND"
1615,-122.09,37.86,27,5484,760,2212,770,7.6202,402600,"NEAR BAY"
8394,-118.36,33.96,17,3431,934,2365,810,3.0393,129200,"<1H OCEAN"
10584,-117.8,33.72,16,2617,506,1317,511,4.821,201400,"<1H OCEAN"
19891,-119.15,36.29,18,1435,NA,657,254,2.4281,72500,"INLAND"
8316,-118.33,33.34,52,2359,591,1100,431,2.8333,414700,"ISLAND"
19315,-122.87,38.43,36,1987,387,1065,347,4.0446,172200,"<1H OCEAN"
9131,-118.03,34.58,4,9849,1780,4546,1598,4.0729,154300,"INLAND"
2863,-118.91,35.4,10,3587,774,1398,763,2.569,113000,"INLAND"
11318,-117.97,33.77,22,2244,575,1543,533,2.6618,179600,"<1H OCEAN"
17370,-120.43,34.93,10,2980,585,1593,562,3.285,218300,"<1H OCEAN"
6107,-117.89,34.11,27,2434,535,1623,498,3.6875,140200,"<1H OCEAN"
11731,-120.91,38.98,13,7689,1415,3264,1198,3.653,146800,"INLAND"
15,-122.26,37.85,52,2643,626,1212,620,1.9167,159200,"NEAR BAY"
19572,-120.94,37.59,16,3964,824,2622,766,2.3152,111300,"INLAND"
14612,-117.18,32.8,30,2456,390,1022,393,3.8542,198500,"NEAR OCEAN"
11100,-117.88,33.82,17,2247,705,1382,618,3.8631,225000,"<1H OCEAN"
19312,-122.89,38.38,16,2017,369,931,336,5.7664,267500,"<1H OCEAN"
14149,-117.08,32.73,36,1158,218,619,233,3.6125,122500,"NEAR OCEAN"
6216,-117.91,34.07,33,2938,561,1519,549,4.5594,204200,"<1H OCEAN"
16556,-121.31,37.81,36,284,53,130,47,3.1429,179200,"INLAND"
2535,-122.05,39.6,34,2051,342,958,322,2.8466,95300,"INLAND"
16139,-122.46,37.78,52,4140,984,2030,892,3.4236,376800,"NEAR BAY"
14814,-117.17,32.69,45,3168,598,1341,562,4.5189,422200,"NEAR OCEAN"
7630,-118.28,33.84,27,2326,533,1697,546,3.8633,187900,"<1H OCEAN"
10490,-117.67,33.49,15,2782,579,983,525,2.1935,183300,"<1H OCEAN"
14004,-116.9,34.52,20,3481,840,1694,587,1.4,77700,"INLAND"
18247,-122.08,37.39,4,2292,NA,1050,584,4.8036,340000,"NEAR BAY"
7348,-118.16,33.98,33,1196,313,1448,320,2.9375,162500,"<1H OCEAN"
4242,-118.32,34.11,48,4472,1579,2796,1397,2.3974,410700,"<1H OCEAN"
3906,-118.5,34.2,18,4249,933,2047,909,4.1304,229100,"<1H OCEAN"
11193,-117.93,33.82,28,2444,555,1848,567,3.0179,198800,"<1H OCEAN"
14593,-117.17,32.82,21,2869,596,1471,577,3.0375,197600,"NEAR OCEAN"
1988,-119.81,36.73,47,1314,416,1155,326,1.372,49600,"INLAND"
2418,-119.44,36.59,28,1343,330,1331,305,1.516,56700,"INLAND"
5041,-118.32,33.98,44,1448,314,861,310,2.2396,108600,"<1H OCEAN"
6806,-118.1,34.1,41,1379,315,1249,309,2.6553,183100,"<1H OCEAN"
9793,-121.87,36.55,20,10053,1768,3083,1621,5.1506,387500,"NEAR OCEAN"
6398,-118.04,34.13,22,3359,643,1227,588,4.645,276200,"INLAND"
14109,-117.11,32.75,20,1667,469,1292,445,2.0893,101100,"NEAR OCEAN"
168,-122.25,37.8,29,2468,864,1335,773,1.3929,193800,"NEAR BAY"
6119,-117.91,34.13,34,1540,328,1037,317,2.2132,138500,"<1H OCEAN"
3910,-118.52,34.2,37,1795,346,1082,354,4.9102,207200,"<1H OCEAN"
7134,-118.1,34.01,29,2077,564,2087,543,2.66,189200,"<1H OCEAN"
14956,-116.97,32.75,28,3519,583,1720,590,4.7973,186900,"<1H OCEAN"
11370,-117.98,33.71,24,2308,464,1101,407,4.4766,230000,"<1H OCEAN"
3745,-118.4,34.16,35,1354,284,501,262,3.8056,384700,"<1H OCEAN"
19171,-122.62,38.4,10,9772,1308,3741,1242,6.5261,324700,"<1H OCEAN"
3664,-118.37,34.24,40,1283,246,594,236,4.1121,229200,"<1H OCEAN"
15154,-117.04,33.01,28,922,107,314,97,8.4721,342300,"<1H OCEAN"
2162,-119.81,36.78,37,1965,364,796,335,3.625,83400,"INLAND"
8454,-118.35,33.91,25,1884,554,1337,549,2.8512,272800,"<1H OCEAN"
6021,-117.82,34.05,21,4031,923,2558,834,3.1641,117300,"<1H OCEAN"
20274,-119.23,34.17,18,6171,1490,2164,1210,3.6875,500001,"NEAR OCEAN"
16239,-121.3,37.98,47,2373,461,990,444,4.175,98300,"INLAND"
10488,-117.68,33.49,17,2232,372,1072,385,4.245,214500,"<1H OCEAN"
11750,-121.15,38.8,20,2104,370,745,314,4.1685,217500,"INLAND"
11477,-118.02,33.7,23,5069,770,2473,769,6.3047,285700,"<1H OCEAN"
5036,-118.34,33.99,48,2225,433,1170,401,2.9643,140400,"<1H OCEAN"
3186,-119.79,36.3,16,1717,277,903,289,4.3438,93100,"INLAND"
12608,-121.49,38.5,30,1715,271,842,263,3.0313,87900,"INLAND"
9403,-122.55,37.91,48,1283,278,567,255,3.2794,460000,"NEAR BAY"
1156,-121.44,39.5,26,1652,325,790,292,3.0446,90800,"INLAND"
13978,-116.98,34.07,21,739,125,199,82,4.8958,117500,"INLAND"
16867,-122.4,37.61,35,2084,549,1077,545,3.1628,318400,"NEAR OCEAN"
17180,-122.44,37.52,16,7077,1179,3502,1148,5.9919,345100,"NEAR OCEAN"
2804,-119.03,35.42,38,2952,598,1491,568,2.6094,67900,"INLAND"
6133,-117.98,34.07,28,441,106,504,108,2.9107,152500,"INLAND"
6060,-117.8,34.02,23,3351,591,1535,522,5.0869,230600,"<1H OCEAN"
4097,-118.41,34.15,24,3891,866,1568,830,4.1656,364700,"<1H OCEAN"
15478,-117.18,33.16,15,5923,1206,3943,1006,3.1793,159900,"<1H OCEAN"
17929,-121.97,37.34,33,3162,NA,1553,686,3.6682,266100,"<1H OCEAN"
12874,-121.36,38.67,17,2770,684,1471,624,2.3683,82500,"INLAND"
15118,-116.95,32.83,14,12517,2506,6389,2333,3.3081,168700,"<1H OCEAN"
13740,-117.18,34.04,38,2492,381,1003,369,3.6875,152800,"INLAND"
6072,-117.85,34.06,24,3128,497,1406,472,7.5286,462700,"<1H OCEAN"
20311,-119.14,34.17,16,1593,353,836,357,2.726,67500,"NEAR OCEAN"
8957,-118.38,34.01,18,9528,2075,3922,1920,4.7612,304100,"<1H OCEAN"
13035,-121.15,38.69,52,240,44,6675,29,6.1359,225000,"INLAND"
5734,-118.2,34.16,31,5550,881,2465,862,6.8317,446100,"<1H OCEAN"
13245,-117.65,34.13,24,2121,296,913,302,5.9328,255900,"INLAND"
2090,-119.79,36.76,52,2408,498,1361,465,2.1055,61300,"INLAND"
19902,-119.29,36.32,35,1898,481,1123,433,1.1419,62900,"INLAND"
8252,-118.18,33.78,26,3042,1253,4812,1141,1.7701,146200,"NEAR OCEAN"
19134,-122.72,38.35,16,3049,609,1675,618,2.4117,162500,"<1H OCEAN"
14468,-117.25,32.84,19,1759,214,659,195,10.7751,500001,"NEAR OCEAN"
10484,-117.68,33.59,8,2327,263,899,236,14.9009,500001,"<1H OCEAN"
10689,-117.72,33.62,21,2322,518,662,457,3.1679,110000,"<1H OCEAN"
7518,-118.25,33.9,36,1135,231,614,227,2.5521,113100,"<1H OCEAN"
15524,-117.05,33.13,20,7746,2035,5370,1838,2.3762,98500,"<1H OCEAN"
18916,-122.23,38.15,33,1253,238,753,236,1.756,86400,"NEAR BAY"
15362,-117.24,33.34,17,2866,442,1354,431,4.5764,257300,"<1H OCEAN"
2133,-119.71,36.81,9,1122,290,662,284,2.0536,55000,"INLAND"
6406,-118.01,34.13,36,1332,217,648,203,4.7159,365900,"INLAND"
6149,-117.97,34.1,33,1558,316,1600,338,2.9712,143900,"INLAND"
19310,-122.81,38.36,18,2399,389,1131,391,5.2769,293900,"<1H OCEAN"
4914,-118.27,34.01,43,1235,385,1745,372,2.0817,113300,"<1H OCEAN"
11389,-117.98,33.65,22,3592,527,1598,523,6.5501,294900,"<1H OCEAN"
20171,-119.29,34.4,22,3891,657,1727,581,4.2656,241400,"NEAR OCEAN"
13095,-121.36,38.56,20,1232,332,667,288,1.8288,32500,"INLAND"
7938,-118.07,33.83,17,4822,1168,3868,1117,2.5978,142900,"<1H OCEAN"
10693,-117.72,33.62,19,5777,1261,1711,1225,2.7634,86900,"<1H OCEAN"
2515,-122.16,39.74,20,707,126,337,125,3.0469,85000,"INLAND"
14220,-117.05,32.67,16,2168,343,1589,338,5.4863,153800,"NEAR OCEAN"
574,-122.27,37.74,28,6909,1554,2974,1484,3.6875,353900,"NEAR BAY"
10885,-117.9,33.71,15,539,71,287,66,6.3427,305200,"<1H OCEAN"
2117,-119.72,36.75,11,4832,993,2190,888,2.6611,74700,"INLAND"
1643,-121.78,37.97,4,17032,2546,7653,2359,5.5601,213700,"INLAND"
2008,-119.79,36.75,33,3161,934,3530,846,1.123,46700,"INLAND"
19216,-122.71,38.45,52,2259,537,957,520,2.1827,188800,"<1H OCEAN"
13693,-117.24,34.13,26,3774,716,1913,620,3.3534,98900,"INLAND"
1970,-120.63,38.73,11,4577,836,1944,700,4.0675,140200,"INLAND"
8817,-118.32,33.75,37,1080,135,366,142,11.6677,500001,"NEAR OCEAN"
9868,-121.84,36.61,26,2902,761,2258,719,2.5663,128900,"<1H OCEAN"
12281,-116.99,33.92,26,503,69,293,59,3.7083,147500,"INLAND"
17405,-120.44,34.94,29,1877,516,1634,492,1.6875,122700,"<1H OCEAN"
6800,-118.11,34.1,44,2012,435,1454,456,3.3229,226600,"<1H OCEAN"
9001,-118.34,34,49,2465,372,1018,359,4,296800,"<1H OCEAN"
15710,-122.43,37.79,25,1637,394,649,379,5.0049,460000,"NEAR BAY"
11512,-118.11,33.73,32,1258,333,645,334,5.0476,500001,"NEAR OCEAN"
13744,-117.16,34.08,9,5306,993,2630,925,4.51,135800,"INLAND"
3954,-118.65,34.21,5,5429,665,2315,687,9.6465,500001,"<1H OCEAN"
8001,-118.13,33.85,36,2110,416,1128,403,4.6019,208400,"<1H OCEAN"
15176,-117.07,33.03,15,1095,158,361,176,6.8099,328200,"<1H OCEAN"
2003,-119.78,36.75,31,1404,379,1515,387,1.2813,56400,"INLAND"
7370,-118.21,33.97,52,4220,908,3731,892,3.1901,167600,"<1H OCEAN"
12405,-116.22,33.7,9,3861,849,825,401,3.2833,124700,"INLAND"
12697,-121.42,38.6,35,1166,193,574,190,2.2452,102800,"INLAND"
12319,-116.39,33.82,15,11115,2257,4122,1653,2.7219,74400,"INLAND"
8779,-118.31,33.8,31,4464,991,2420,947,4.0425,277900,"<1H OCEAN"
12777,-121.41,38.64,38,1384,287,682,280,1.9167,64400,"INLAND"
18757,-122.36,40.68,28,1745,379,1011,370,2.0391,59800,"INLAND"
19097,-122.6,38.24,16,2621,416,1247,386,4.8603,198400,"<1H OCEAN"
496,-122.25,37.86,52,4048,663,1316,590,5.3794,376900,"NEAR BAY"
15014,-117.05,32.76,37,4879,906,2076,871,3.6625,154800,"NEAR OCEAN"
9775,-121.26,36.32,30,146,41,164,40,2.3,206300,"<1H OCEAN"
5471,-118.47,33.99,24,1438,454,665,416,2.975,500001,"<1H OCEAN"
10544,-117.7,33.68,29,5650,1084,3985,1056,2.8192,162500,"<1H OCEAN"
3221,-119.66,36.33,16,2048,373,1052,388,4.0909,92800,"INLAND"
6265,-117.96,34.05,32,1993,388,1385,380,3.7258,181900,"<1H OCEAN"
3513,-118.47,34.26,35,1898,344,1123,347,5.5792,218400,"<1H OCEAN"
1575,-122.03,37.83,24,5948,738,1997,710,9.8708,500001,"NEAR BAY"
4603,-118.27,34.05,12,535,328,1194,365,1.2012,275000,"<1H OCEAN"
11772,-121.31,38.75,7,4185,750,2147,706,4.0519,129200,"INLAND"
13851,-117.32,34.51,16,3072,612,1283,604,2.8929,115600,"INLAND"
1497,-122.01,37.94,18,2077,298,937,292,6.3809,273600,"NEAR BAY"
16207,-121.32,37.95,40,964,230,742,209,1.2625,43000,"INLAND"
6118,-117.9,34.12,35,957,194,804,221,3.3322,151400,"<1H OCEAN"
19272,-122.82,38.44,23,1551,236,555,243,4.6792,304700,"<1H OCEAN"
7290,-118.22,33.98,32,2643,737,2784,711,2.5352,184400,"<1H OCEAN"
2433,-119.53,36.65,43,1676,320,1056,276,2.5562,93200,"INLAND"
6638,-118.14,34.16,39,2776,840,2546,773,2.575,153500,"<1H OCEAN"
17411,-120.57,34.96,38,1145,297,1107,296,2.1776,89100,"NEAR OCEAN"
12426,-116.15,33.64,10,1711,499,1896,443,1.6557,65400,"INLAND"
11648,-118.03,33.81,26,3635,567,1779,543,5.7089,237400,"<1H OCEAN"
15445,-117.26,33.19,2,2629,509,1044,522,4.2361,158500,"NEAR OCEAN"
6773,-118.15,34.11,52,1000,192,363,158,4.2981,352800,"<1H OCEAN"
9389,-122.51,37.89,27,2674,565,1233,547,3.4485,458300,"NEAR BAY"
18880,-122.26,38.1,24,1213,395,699,386,1.3007,94600,"NEAR BAY"
17850,-121.87,37.42,25,4430,729,2685,721,5.6965,261100,"<1H OCEAN"
14709,-117.06,32.8,17,2247,340,973,318,5.5,222000,"<1H OCEAN"
14905,-117.06,32.6,25,1075,238,434,234,1.7472,94600,"NEAR OCEAN"
4279,-118.31,34.09,28,720,267,891,265,1.8977,1e+05,"<1H OCEAN"
6894,-118.09,34.04,24,1543,257,824,271,6.4385,272600,"<1H OCEAN"
6908,-118.12,34.04,34,2103,427,1355,434,4.5795,235300,"<1H OCEAN"
9475,-123.32,39.42,22,2085,432,1133,402,2.3906,92600,"<1H OCEAN"
1306,-121.83,38,25,1710,288,799,259,4.8359,145300,"INLAND"
19501,-121.03,37.67,24,2162,459,1468,441,3.1857,98300,"INLAND"
13635,-117.34,34.08,33,4924,1007,3502,953,3.233,99400,"INLAND"
20528,-121.79,38.54,7,1777,513,4479,504,1.4653,310000,"INLAND"
12978,-121.32,38.67,31,2532,479,1396,467,4.0417,114500,"INLAND"
16443,-121.29,38.14,34,1500,337,674,282,2.515,110800,"INLAND"
15569,-117.04,33.09,16,4677,581,1902,566,6.1834,335600,"<1H OCEAN"
4291,-118.3,34.1,38,2067,914,2717,853,1.7641,250000,"<1H OCEAN"
330,-122.18,37.73,44,548,119,435,136,2.1111,79700,"NEAR BAY"
9249,-120.07,36.96,34,1457,239,557,226,3.6181,96500,"INLAND"
7432,-118.2,33.94,42,618,163,680,179,3.3472,154200,"<1H OCEAN"
13833,-117.21,34.51,17,4379,629,1720,595,5.086,148400,"INLAND"
13448,-117.41,34.11,12,6758,1550,3204,1279,2.5181,105500,"INLAND"
15335,-117.32,33.22,16,1057,232,316,221,2.7417,91700,"NEAR OCEAN"
20417,-118.85,34.2,28,2040,297,848,280,6.7612,323700,"<1H OCEAN"
5339,-118.45,34.04,21,2819,648,1435,593,3.9489,360200,"<1H OCEAN"
3641,-118.44,34.22,39,1529,344,913,314,3.325,178200,"<1H OCEAN"
20246,-119.26,34.27,36,1972,382,1029,411,3.7337,209000,"NEAR OCEAN"
2726,-115.55,32.79,22,565,162,692,141,1.2083,53600,"INLAND"
827,-122.09,37.63,36,1570,274,992,249,5.3644,168800,"NEAR BAY"
8717,-118.35,33.84,22,13133,3680,7180,3522,3.5414,354700,"<1H OCEAN"
10999,-117.8,33.76,27,2655,345,1017,335,6.9014,366800,"<1H OCEAN"
17199,-119.75,34.45,6,2864,NA,1404,603,5.5073,263800,"NEAR OCEAN"
16654,-120.66,35.28,46,2054,502,1170,494,2.1786,206300,"NEAR OCEAN"
8630,-118.39,33.88,35,1267,216,521,191,6.0441,470000,"<1H OCEAN"
13579,-117.28,34.13,29,2077,577,1418,524,1.8281,76800,"INLAND"
18100,-122.04,37.32,27,2826,451,1259,439,5.7528,431400,"<1H OCEAN"
9840,-121.92,36.61,27,1619,352,831,344,4.3,226400,"NEAR OCEAN"
3467,-118.47,34.32,13,2664,518,1468,521,4.8988,325200,"<1H OCEAN"
13763,-117.09,34.07,24,6260,1271,3132,1189,2.5156,103000,"INLAND"
2362,-119.53,36.78,20,2822,479,1372,455,4.5625,136900,"INLAND"
16932,-122.31,37.57,42,3157,676,1603,629,3.7422,292600,"NEAR OCEAN"
7413,-118.22,33.95,42,3896,981,4496,993,3.153,150900,"<1H OCEAN"
20120,-120.35,37.95,13,2104,407,960,401,2.4,177000,"INLAND"
6663,-118.13,34.16,52,1872,357,984,364,4,250400,"<1H OCEAN"
11180,-117.95,33.84,18,3418,815,1961,773,3.65,171400,"<1H OCEAN"
15703,-122.44,37.79,52,3785,808,1371,799,6.4209,500001,"NEAR BAY"
4023,-118.52,34.18,43,1700,380,930,349,3.675,213100,"<1H OCEAN"
5505,-118.43,33.99,43,2483,548,1212,493,4.0189,302900,"<1H OCEAN"
1566,-121.93,37.78,2,227,35,114,49,3.1591,434700,"<1H OCEAN"
8626,-118.39,33.88,33,2496,387,1098,404,7.6685,474300,"<1H OCEAN"
9512,-123.22,39.15,36,1166,216,504,203,3.5938,122100,"<1H OCEAN"
15877,-122.41,37.75,52,1919,404,1483,421,3.4063,253900,"NEAR BAY"
14649,-117.19,32.77,14,3575,992,1645,839,2.4397,140600,"NEAR OCEAN"
3031,-119.47,35.4,32,2167,421,1301,394,1.9718,69800,"INLAND"
19760,-122.23,40.15,14,2297,573,1637,551,1.787,51600,"INLAND"
6564,-118.13,34.2,46,1271,236,573,210,4.9312,240200,"INLAND"
5908,-118.44,34.29,35,2606,447,1555,404,4.6864,193800,"<1H OCEAN"
20432,-118.8,34.21,16,1466,196,661,209,6.2893,282700,"<1H OCEAN"
4844,-118.29,34.03,27,1084,287,1085,279,2.135,119600,"<1H OCEAN"
8320,-118.29,33.96,32,3508,917,2794,839,1.554,1e+05,"<1H OCEAN"
15381,-117.34,33.46,14,1902,338,848,304,5.5395,273300,"<1H OCEAN"
18487,-121.57,36.98,14,5231,817,2634,799,4.9702,279800,"INLAND"
4759,-118.34,34.04,40,2064,662,2140,617,2.2254,127100,"<1H OCEAN"
4120,-118.2,34.14,52,3800,646,1842,620,5.5524,293900,"<1H OCEAN"
2081,-119.82,36.76,41,1973,399,1107,375,1.8971,66900,"INLAND"
13229,-117.68,34.15,24,1033,189,486,204,4.1719,213500,"INLAND"
10500,-117.67,33.51,19,1258,246,545,227,2.9762,184400,"<1H OCEAN"
17638,-121.91,37.27,30,4412,862,2168,772,5.0062,232000,"<1H OCEAN"
14819,-117.11,32.68,36,26,14,58,23,1.9107,125000,"NEAR OCEAN"
4751,-118.32,34.04,39,2965,812,2638,794,2.532,172700,"<1H OCEAN"
874,-122.02,37.56,35,1716,312,914,316,5.5737,214500,"NEAR BAY"
12541,-121.5,38.55,52,2784,455,957,448,5.6402,209800,"INLAND"
18893,-122.24,38.11,52,2111,310,772,323,4.775,148200,"NEAR BAY"
6929,-118.08,34,35,1188,342,1373,332,2.9107,150900,"<1H OCEAN"
7941,-118.12,33.86,44,2663,511,1277,462,4.3194,199500,"<1H OCEAN"
7110,-118,33.89,35,1011,183,578,171,3.9861,188700,"<1H OCEAN"
17680,-121.84,37.32,22,3015,581,2491,530,4.3419,176300,"<1H OCEAN"
1017,-121.76,37.67,6,3023,518,1225,468,6.3705,350000,"INLAND"
9109,-118.17,34.61,7,2465,336,978,332,7.1381,292200,"INLAND"
1132,-121.63,39.76,22,2598,482,1151,490,2.8182,109700,"INLAND"
14991,-117.02,32.72,36,2030,369,1142,357,3.7763,126900,"NEAR OCEAN"
5021,-118.32,33.99,49,1407,269,889,283,1.9779,114200,"<1H OCEAN"
15723,-122.46,37.78,47,1682,379,837,375,5.2806,4e+05,"NEAR BAY"
6729,-118.12,34.11,52,2787,353,1057,364,10.2317,500001,"<1H OCEAN"
18433,-121.85,37.26,16,2312,303,1158,295,7.4323,311800,"<1H OCEAN"
12583,-121.43,38.52,43,2089,399,955,385,2.5898,72100,"INLAND"
20169,-119.28,34.42,23,4763,828,2198,771,4.8105,313000,"NEAR OCEAN"
5197,-118.27,33.94,43,1309,344,1182,340,1.6625,88700,"<1H OCEAN"
18638,-121.97,37.01,21,2073,357,1044,351,4.5682,371600,"NEAR OCEAN"
206,-122.23,37.79,48,1696,396,1481,343,2.0375,122500,"NEAR BAY"
16600,-120.7,35.76,15,1914,425,1130,421,2.2165,90600,"<1H OCEAN"
9696,-121.61,36.68,37,3149,833,3456,788,2.8542,127600,"<1H OCEAN"
17952,-121.96,37.34,34,1461,299,739,276,3.4375,252600,"<1H OCEAN"
17176,-122.47,37.5,18,2297,416,1086,381,4.875,334600,"NEAR OCEAN"
2513,-122.2,39.75,18,2603,576,1616,588,2.0192,63700,"INLAND"
13571,-117.29,34.14,52,1683,266,646,256,4.0481,97300,"INLAND"
19745,-122.38,40.2,16,2722,511,1366,495,2.8447,87700,"INLAND"
7528,-118.23,33.92,32,1735,430,1699,386,1.1793,103800,"<1H OCEAN"
19188,-122.66,38.45,26,2081,339,906,323,4.4375,293500,"<1H OCEAN"
15494,-117.2,33.12,18,4372,736,1473,675,5.1194,247800,"NEAR OCEAN"
4227,-118.29,34.1,39,2196,582,1165,538,2.9417,254200,"<1H OCEAN"
17407,-120.45,34.94,26,1058,232,891,243,3.6422,120600,"<1H OCEAN"
17006,-122.29,37.54,43,2268,438,1151,449,4.9091,293200,"NEAR OCEAN"
2675,-115.6,33.04,31,314,61,152,56,3.3472,91700,"INLAND"
13963,-116.88,34.25,11,1089,198,230,90,4.9643,176000,"INLAND"
1564,-121.93,37.76,5,2255,269,876,258,10.3345,461400,"<1H OCEAN"
6775,-118.15,34.12,43,1810,427,742,429,3.8529,350000,"<1H OCEAN"
16851,-122.42,37.62,40,1545,264,756,282,4.4643,308100,"NEAR OCEAN"
3489,-118.57,34.29,4,6995,1151,2907,1089,7.0808,341200,"<1H OCEAN"
6540,-118.04,34.04,35,1734,363,1527,344,3,160600,"<1H OCEAN"
14698,-117.09,32.79,36,1936,345,861,343,3.8333,170000,"NEAR OCEAN"
9909,-122.3,38.32,20,2063,486,1045,460,2.5035,153200,"NEAR BAY"
16132,-122.48,37.79,52,4683,1055,2246,975,4.1148,457800,"NEAR BAY"
20324,-119.12,34.23,35,2028,554,2252,521,2.4643,182000,"NEAR OCEAN"
8768,-118.39,33.81,35,1008,165,391,167,3.7778,487500,"NEAR OCEAN"
11753,-121.21,38.76,16,1608,296,792,286,3.1583,239200,"INLAND"
17900,-121.98,37.37,36,1651,344,1062,331,4.575,215400,"<1H OCEAN"
19446,-121.02,37.69,19,3814,790,2219,804,3.5208,145000,"INLAND"
14341,-117.16,32.74,49,1815,495,601,410,3.0571,418800,"NEAR OCEAN"
19974,-118.93,36.19,30,2685,546,951,523,2.6184,113900,"INLAND"
3288,-122.69,39.04,9,254,50,66,29,2.7639,112500,"INLAND"
7961,-118.18,33.88,42,2326,503,1832,501,3.1713,161000,"<1H OCEAN"
763,-122.08,37.65,35,1813,393,1093,374,3.6818,165400,"NEAR BAY"
